0.28812,0.28858,0.28905,0.28952,0.29,0.29047,0.29095,0.29142,0.2919,0.29238,0.29287,0.29335,0.29384,0.29432,0.29481,0.2953,0.29579,0.29628,0.29678,0.29727,0.29777,0.29827,0.29876,0.29926,0.29976,0.30026,0.30077,0.30127,0.30177,0.30228,0.30278,0.30329,0.30379,0.3043,0.30481,0.30532,0.30582,0.30633,0.30684,0.30735,0.30785,0.30836,0.30887,0.30937,0.30988,0.31038,0.31089,0.31139,0.3119,0.3124,0.3129,0.3134,0.3139,0.31439,0.31489,0.31538,0.31588,0.31637,0.31685,0.31734,0.31782,0.3183,0.31878,0.31926,0.31973,0.3202,0.32067,0.32113,0.32159,0.32205,0.3225,0.32295,0.3234,0.32384,0.32428,0.32471,0.32514,0.32556,0.32598,0.3264,0.3268,0.32721,0.3276,0.328,0.32838,0.32876,0.32914,0.32951,0.32987,0.33022,0.33057,0.33091,0.33125,0.33157,0.33189,0.33221,0.33251,0.33281,0.3331,0.33338,0.33365,0.33392,0.33417,0.33442,0.33466,0.33489,0.33511,0.33532,0.33553,0.33572,0.33591,0.33608,0.33625,0.3364,0.33655,0.33669,0.33681,0.33693,0.33704,0.33713,0.33722,0.3373,0.33736,0.33742,0.33747,0.3375,0.33753,0.33754,0.33755,0.33754,0.33753,0.3375,0.33747,0.33742,0.33736,0.3373,0.33722,0.33713,0.33704,0.33693,0.33681,0.33669,0.33655,0.3364,0.33625,0.33608,0.33591,0.33572,0.33553,0.33532,0.33511,0.33489,0.33466,0.33442,0.33417,0.33392,0.33365,0.33338,0.3331,0.33281,0.33251,0.33221,0.33189,0.33157,0.33125,0.33091,0.33057,0.33022,0.32987,0.32951,0.32914,0.32876,0.32838,0.328,0.3276,0.32721,0.3268,0.3264,0.32598,0.32556,0.32514,0.32471,0.32428,0.32384,0.3234,0.32295,0.3225,0.32205,0.32159,0.32113,0.32067,0.3202,0.31973,0.31926,0.31878,0.3183,0.31782,0.31734,0.31685,0.31637,0.31588,0.31538,0.31489,0.31439,0.3139,0.3134,0.3129,0.3124,0.3119,0.31139,0.31089,0.31038,0.30988,0.30937,0.30887,0.30836,0.30785,0.30735,0.30684,0.30633,0.30582,0.30532,0.30481,0.3043,0.30379,0.30329,0.30278,0.30228,0.30177,0.30127,0.30077,0.30026,0.29976,0.29926,0.29876,0.29827,0.29777,0.29727,0.29678,0.29628,0.29579,0.2953,0.29481,0.29432,0.29384,0.29335,0.29287,0.29238,0.2919,0.29142,0.29095,0.29047,0.29,0.28952,0.28905,0.28858,0.28812
0.28765,0.28811,0.28857,0.28904,0.28951,0.28998,0.29046,0.29094,0.29142,0.2919,0.29238,0.29287,0.29335,0.29384,0.29433,0.29482,0.29531,0.29581,0.2963,0.2968,0.2973,0.2978,0.2983,0.2988,0.2993,0.29981,0.30031,0.30082,0.30133,0.30183,0.30234,0.30285,0.30336,0.30387,0.30438,0.30489,0.3054,0.30591,0.30642,0.30693,0.30744,0.30795,0.30846,0.30897,0.30948,0.30999,0.3105,0.311,0.31151,0.31202,0.31252,0.31302,0.31353,0.31403,0.31453,0.31502,0.31552,0.31602,0.31651,0.317,0.31749,0.31797,0.31845,0.31893,0.31941,0.31989,0.32036,0.32083,0.32129,0.32175,0.32221,0.32267,0.32312,0.32356,0.324,0.32444,0.32487,0.3253,0.32572,0.32614,0.32656,0.32696,0.32737,0.32776,0.32815,0.32854,0.32892,0.32929,0.32965,0.33001,0.33037,0.33071,0.33105,0.33138,0.3317,0.33202,0.33233,0.33263,0.33292,0.33321,0.33348,0.33375,0.33401,0.33426,0.3345,0.33474,0.33496,0.33518,0.33538,0.33558,0.33577,0.33594,0.33611,0.33627,0.33642,0.33656,0.33669,0.33681,0.33691,0.33701,0.3371,0.33718,0.33725,0.3373,0.33735,0.33739,0.33741,0.33743,0.33743,0.33743,0.33741,0.33739,0.33735,0.3373,0.33725,0.33718,0.3371,0.33701,0.33691,0.33681,0.33669,0.33656,0.33642,0.33627,0.33611,0.33594,0.33577,0.33558,0.33538,0.33518,0.33496,0.33474,0.3345,0.33426,0.33401,0.33375,0.33348,0.33321,0.33292,0.33263,0.33233,0.33202,0.3317,0.33138,0.33105,0.33071,0.33037,0.33001,0.32965,0.32929,0.32892,0.32854,0.32815,0.32776,0.32737,0.32696,0.32656,0.32614,0.32572,0.3253,0.32487,0.32444,0.324,0.32356,0.32312,0.32267,0.32221,0.32175,0.32129,0.32083,0.32036,0.31989,0.31941,0.31893,0.31845,0.31797,0.31749,0.317,0.31651,0.31602,0.31552,0.31502,0.31453,0.31403,0.31353,0.31302,0.31252,0.31202,0.31151,0.311,0.3105,0.30999,0.30948,0.30897,0.30846,0.30795,0.30744,0.30693,0.30642,0.30591,0.3054,0.30489,0.30438,0.30387,0.30336,0.30285,0.30234,0.30183,0.30133,0.30082,0.30031,0.29981,0.2993,0.2988,0.2983,0.2978,0.2973,0.2968,0.2963,0.29581,0.29531,0.29482,0.29433,0.29384,0.29335,0.29287,0.29238,0.2919,0.29142,0.29094,0.29046,0.28998,0.28951,0.28904,0.28857,0.28811,0.28765
0.28717,0.28763,0.28809,0.28856,0.28903,0.2895,0.28997,0.29045,0.29093,0.29141,0.29189,0.29238,0.29287,0.29336,0.29385,0.29434,0.29484,0.29533,0.29583,0.29633,0.29683,0.29733,0.29783,0.29834,0.29884,0.29935,0.29986,0.30037,0.30088,0.30139,0.3019,0.30241,0.30292,0.30343,0.30394,0.30446,0.30497,0.30548,0.306,0.30651,0.30702,0.30754,0.30805,0.30856,0.30908,0.30959,0.3101,0.31061,0.31112,0.31163,0.31214,0.31265,0.31316,0.31366,0.31417,0.31467,0.31517,0.31567,0.31616,0.31666,0.31715,0.31764,0.31813,0.31861,0.31909,0.31957,0.32005,0.32052,0.32099,0.32146,0.32192,0.32238,0.32283,0.32329,0.32373,0.32417,0.32461,0.32504,0.32547,0.32589,0.32631,0.32672,0.32713,0.32753,0.32793,0.32832,0.3287,0.32908,0.32945,0.32981,0.33017,0.33052,0.33086,0.33119,0.33152,0.33184,0.33215,0.33246,0.33276,0.33304,0.33332,0.3336,0.33386,0.33411,0.33436,0.33459,0.33482,0.33504,0.33525,0.33545,0.33564,0.33582,0.33599,0.33615,0.3363,0.33644,0.33657,0.33669,0.3368,0.3369,0.33699,0.33707,0.33714,0.33719,0.33724,0.33728,0.33731,0.33732,0.33733,0.33732,0.33731,0.33728,0.33724,0.33719,0.33714,0.33707,0.33699,0.3369,0.3368,0.33669,0.33657,0.33644,0.3363,0.33615,0.33599,0.33582,0.33564,0.33545,0.33525,0.33504,0.33482,0.33459,0.33436,0.33411,0.33386,0.3336,0.33332,0.33304,0.33276,0.33246,0.33215,0.33184,0.33152,0.33119,0.33086,0.33052,0.33017,0.32981,0.32945,0.32908,0.3287,0.32832,0.32793,0.32753,0.32713,0.32673,0.32631,0.3259,0.32547,0.32504,0.32461,0.32417,0.32373,0.32329,0.32284,0.32238,0.32192,0.32146,0.32099,0.32052,0.32005,0.31957,0.3191,0.31861,0.31813,0.31764,0.31715,0.31666,0.31616,0.31567,0.31517,0.31467,0.31417,0.31366,0.31316,0.31265,0.31214,0.31163,0.31112,0.31061,0.3101,0.30959,0.30908,0.30856,0.30805,0.30754,0.30702,0.30651,0.306,0.30548,0.30497,0.30446,0.30394,0.30343,0.30292,0.30241,0.3019,0.30139,0.30088,0.30037,0.29986,0.29935,0.29884,0.29834,0.29784,0.29733,0.29683,0.29633,0.29583,0.29533,0.29484,0.29434,0.29385,0.29336,0.29287,0.29238,0.29189,0.29141,0.29093,0.29045,0.28997,0.2895,0.28903,0.28856,0.28809,0.28763,0.28717
0.28669,0.28715,0.28761,0.28807,0.28854,0.28901,0.28948,0.28996,0.29044,0.29092,0.2914,0.29189,0.29238,0.29287,0.29336,0.29386,0.29436,0.29485,0.29535,0.29586,0.29636,0.29686,0.29737,0.29787,0.29838,0.29889,0.2994,0.29991,0.30042,0.30094,0.30145,0.30197,0.30248,0.30299,0.30351,0.30403,0.30454,0.30506,0.30557,0.30609,0.30661,0.30713,0.30764,0.30816,0.30868,0.30919,0.30971,0.31022,0.31074,0.31125,0.31177,0.31228,0.31279,0.3133,0.31381,0.31431,0.31482,0.31532,0.31582,0.31632,0.31682,0.31731,0.3178,0.31829,0.31878,0.31926,0.31974,0.32022,0.3207,0.32117,0.32163,0.3221,0.32256,0.32301,0.32346,0.32391,0.32435,0.32479,0.32522,0.32565,0.32607,0.32649,0.3269,0.32731,0.32771,0.3281,0.32849,0.32887,0.32924,0.32961,0.32997,0.33033,0.33067,0.33101,0.33135,0.33167,0.33199,0.33229,0.3326,0.33289,0.33317,0.33345,0.33371,0.33397,0.33422,0.33446,0.33469,0.33491,0.33512,0.33532,0.33552,0.3357,0.33587,0.33603,0.33619,0.33633,0.33646,0.33658,0.33669,0.3368,0.33689,0.33697,0.33704,0.33709,0.33714,0.33718,0.33721,0.33722,0.33723,0.33722,0.33721,0.33718,0.33714,0.3371,0.33704,0.33697,0.33689,0.3368,0.33669,0.33658,0.33646,0.33633,0.33619,0.33603,0.33587,0.3357,0.33552,0.33532,0.33512,0.33491,0.33469,0.33446,0.33422,0.33397,0.33371,0.33345,0.33317,0.33289,0.3326,0.3323,0.33199,0.33167,0.33135,0.33101,0.33068,0.33033,0.32997,0.32961,0.32925,0.32887,0.32849,0.3281,0.32771,0.32731,0.3269,0.32649,0.32607,0.32565,0.32522,0.32479,0.32435,0.32391,0.32347,0.32301,0.32256,0.3221,0.32164,0.32117,0.3207,0.32022,0.31974,0.31926,0.31878,0.31829,0.3178,0.31731,0.31682,0.31632,0.31582,0.31532,0.31482,0.31431,0.31381,0.3133,0.31279,0.31228,0.31177,0.31125,0.31074,0.31023,0.30971,0.30919,0.30868,0.30816,0.30764,0.30713,0.30661,0.30609,0.30557,0.30506,0.30454,0.30403,0.30351,0.303,0.30248,0.30197,0.30145,0.30094,0.30043,0.29991,0.2994,0.29889,0.29838,0.29787,0.29737,0.29686,0.29636,0.29586,0.29535,0.29485,0.29436,0.29386,0.29336,0.29287,0.29238,0.29189,0.2914,0.29092,0.29044,0.28996,0.28948,0.28901,0.28854,0.28807,0.28761,0.28715,0.28669
0.28621,0.28666,0.28712,0.28758,0.28804,0.28851,0.28899,0.28946,0.28994,0.29043,0.29091,0.2914,0.29189,0.29238,0.29288,0.29337,0.29387,0.29437,0.29487,0.29538,0.29588,0.29639,0.2969,0.29741,0.29792,0.29843,0.29894,0.29946,0.29997,0.30049,0.301,0.30152,0.30204,0.30256,0.30308,0.30359,0.30411,0.30463,0.30515,0.30567,0.30619,0.30671,0.30723,0.30776,0.30828,0.3088,0.30932,0.30983,0.31035,0.31087,0.31139,0.31191,0.31242,0.31293,0.31345,0.31396,0.31447,0.31497,0.31548,0.31598,0.31648,0.31698,0.31748,0.31797,0.31847,0.31895,0.31944,0.31992,0.3204,0.32088,0.32135,0.32182,0.32228,0.32274,0.3232,0.32365,0.3241,0.32454,0.32498,0.32541,0.32584,0.32626,0.32668,0.32709,0.32749,0.32789,0.32828,0.32867,0.32905,0.32942,0.32979,0.33014,0.3305,0.33084,0.33118,0.3315,0.33182,0.33214,0.33244,0.33274,0.33303,0.3333,0.33357,0.33384,0.33409,0.33433,0.33456,0.33479,0.335,0.33521,0.3354,0.33559,0.33576,0.33593,0.33608,0.33623,0.33636,0.33648,0.3366,0.3367,0.33679,0.33687,0.33694,0.337,0.33705,0.33709,0.33712,0.33713,0.33714,0.33713,0.33712,0.33709,0.33705,0.337,0.33694,0.33687,0.33679,0.3367,0.3366,0.33649,0.33636,0.33623,0.33608,0.33593,0.33576,0.33559,0.3354,0.33521,0.335,0.33479,0.33457,0.33433,0.33409,0.33384,0.33358,0.33331,0.33303,0.33274,0.33244,0.33214,0.33183,0.33151,0.33118,0.33084,0.3305,0.33015,0.32979,0.32942,0.32905,0.32867,0.32828,0.32789,0.32749,0.32709,0.32668,0.32626,0.32584,0.32541,0.32498,0.32454,0.3241,0.32365,0.3232,0.32274,0.32228,0.32182,0.32135,0.32088,0.3204,0.31992,0.31944,0.31896,0.31847,0.31798,0.31748,0.31698,0.31648,0.31598,0.31548,0.31497,0.31447,0.31396,0.31345,0.31293,0.31242,0.31191,0.31139,0.31087,0.31035,0.30984,0.30932,0.3088,0.30828,0.30776,0.30724,0.30671,0.30619,0.30567,0.30515,0.30463,0.30411,0.3036,0.30308,0.30256,0.30204,0.30152,0.301,0.30049,0.29997,0.29946,0.29894,0.29843,0.29792,0.29741,0.2969,0.29639,0.29588,0.29538,0.29488,0.29437,0.29387,0.29337,0.29288,0.29238,0.29189,0.2914,0.29091,0.29043,0.28994,0.28946,0.28899,0.28851,0.28804,0.28758,0.28712,0.28666,0.28621
0.28572,0.28617,0.28662,0.28708,0.28754,0.28801,0.28849,0.28896,0.28945,0.28993,0.29042,0.2909,0.2914,0.29189,0.29239,0.29289,0.29339,0.29389,0.29439,0.2949,0.29541,0.29592,0.29643,0.29694,0.29745,0.29797,0.29848,0.299,0.29952,0.30004,0.30056,0.30108,0.3016,0.30212,0.30264,0.30316,0.30368,0.30421,0.30473,0.30525,0.30578,0.3063,0.30683,0.30735,0.30787,0.3084,0.30892,0.30945,0.30997,0.31049,0.31101,0.31153,0.31205,0.31257,0.31309,0.3136,0.31412,0.31463,0.31514,0.31565,0.31615,0.31666,0.31716,0.31766,0.31815,0.31865,0.31914,0.31962,0.32011,0.32059,0.32107,0.32154,0.32201,0.32248,0.32294,0.32339,0.32385,0.32429,0.32474,0.32517,0.32561,0.32603,0.32645,0.32687,0.32728,0.32768,0.32808,0.32847,0.32886,0.32923,0.3296,0.32997,0.33032,0.33067,0.33101,0.33134,0.33167,0.33199,0.33229,0.33259,0.33289,0.33317,0.33344,0.33371,0.33396,0.33421,0.33445,0.33467,0.33489,0.3351,0.3353,0.33548,0.33566,0.33583,0.33599,0.33613,0.33627,0.33639,0.33651,0.33661,0.33671,0.33679,0.33686,0.33692,0.33697,0.33701,0.33704,0.33705,0.33706,0.33705,0.33704,0.33701,0.33697,0.33692,0.33686,0.33679,0.33671,0.33661,0.33651,0.3364,0.33627,0.33613,0.33599,0.33583,0.33566,0.33549,0.3353,0.3351,0.33489,0.33467,0.33445,0.33421,0.33396,0.33371,0.33344,0.33317,0.33289,0.3326,0.3323,0.33199,0.33167,0.33135,0.33101,0.33067,0.33032,0.32997,0.3296,0.32923,0.32886,0.32847,0.32808,0.32769,0.32728,0.32687,0.32646,0.32604,0.32561,0.32518,0.32474,0.3243,0.32385,0.3234,0.32294,0.32248,0.32201,0.32154,0.32107,0.32059,0.32011,0.31963,0.31914,0.31865,0.31815,0.31766,0.31716,0.31666,0.31615,0.31565,0.31514,0.31463,0.31412,0.3136,0.31309,0.31257,0.31205,0.31153,0.31101,0.31049,0.30997,0.30945,0.30892,0.3084,0.30788,0.30735,0.30683,0.3063,0.30578,0.30525,0.30473,0.30421,0.30368,0.30316,0.30264,0.30212,0.3016,0.30108,0.30056,0.30004,0.29952,0.299,0.29848,0.29797,0.29745,0.29694,0.29643,0.29592,0.29541,0.2949,0.29439,0.29389,0.29339,0.29289,0.29239,0.29189,0.2914,0.29091,0.29042,0.28993,0.28945,0.28897,0.28849,0.28801,0.28754,0.28708,0.28662,0.28617,0.28572
0.28522,0.28567,0.28612,0.28658,0.28704,0.28751,0.28799,0.28846,0.28894,0.28943,0.28992,0.29041,0.2909,0.2914,0.29189,0.29239,0.2929,0.2934,0.29391,0.29442,0.29493,0.29544,0.29595,0.29647,0.29698,0.2975,0.29802,0.29854,0.29906,0.29958,0.3001,0.30063,0.30115,0.30168,0.3022,0.30273,0.30325,0.30378,0.3043,0.30483,0.30536,0.30589,0.30641,0.30694,0.30747,0.308,0.30853,0.30905,0.30958,0.31011,0.31063,0.31116,0.31168,0.3122,0.31273,0.31325,0.31376,0.31428,0.3148,0.31531,0.31582,0.31633,0.31684,0.31734,0.31784,0.31834,0.31884,0.31933,0.31982,0.3203,0.32079,0.32127,0.32174,0.32221,0.32268,0.32314,0.3236,0.32405,0.3245,0.32494,0.32538,0.32581,0.32624,0.32666,0.32707,0.32748,0.32788,0.32828,0.32867,0.32905,0.32942,0.32979,0.33015,0.33051,0.33085,0.33119,0.33152,0.33184,0.33215,0.33246,0.33275,0.33304,0.33332,0.33358,0.33384,0.33409,0.33433,0.33456,0.33479,0.335,0.3352,0.33539,0.33557,0.33574,0.3359,0.33605,0.33618,0.33631,0.33643,0.33653,0.33663,0.33671,0.33678,0.33685,0.3369,0.33694,0.33696,0.33698,0.33699,0.33698,0.33696,0.33694,0.3369,0.33685,0.33679,0.33671,0.33663,0.33653,0.33643,0.33631,0.33618,0.33605,0.3359,0.33574,0.33557,0.33539,0.3352,0.335,0.33479,0.33457,0.33434,0.3341,0.33385,0.33359,0.33332,0.33304,0.33275,0.33246,0.33215,0.33184,0.33152,0.33119,0.33085,0.33051,0.33016,0.32979,0.32943,0.32905,0.32867,0.32828,0.32788,0.32748,0.32707,0.32666,0.32624,0.32581,0.32538,0.32494,0.3245,0.32405,0.3236,0.32314,0.32268,0.32221,0.32174,0.32127,0.32079,0.32031,0.31982,0.31933,0.31884,0.31834,0.31784,0.31734,0.31684,0.31633,0.31582,0.31531,0.3148,0.31428,0.31377,0.31325,0.31273,0.31221,0.31168,0.31116,0.31064,0.31011,0.30958,0.30906,0.30853,0.308,0.30747,0.30694,0.30642,0.30589,0.30536,0.30483,0.30431,0.30378,0.30325,0.30273,0.3022,0.30168,0.30115,0.30063,0.3001,0.29958,0.29906,0.29854,0.29802,0.2975,0.29698,0.29647,0.29595,0.29544,0.29493,0.29442,0.29391,0.2934,0.2929,0.2924,0.29189,0.2914,0.2909,0.29041,0.28992,0.28943,0.28894,0.28846,0.28799,0.28751,0.28704,0.28658,0.28612,0.28567,0.28522
0.28472,0.28516,0.28562,0.28607,0.28654,0.28701,0.28748,0.28796,0.28844,0.28893,0.28941,0.28991,0.2904,0.2909,0.2914,0.2919,0.2924,0.29291,0.29342,0.29393,0.29444,0.29496,0.29547,0.29599,0.29651,0.29703,0.29755,0.29807,0.2986,0.29912,0.29965,0.30018,0.3007,0.30123,0.30176,0.30229,0.30282,0.30335,0.30388,0.30441,0.30494,0.30547,0.306,0.30653,0.30707,0.3076,0.30813,0.30866,0.30919,0.30972,0.31025,0.31078,0.31131,0.31184,0.31236,0.31289,0.31341,0.31393,0.31445,0.31497,0.31549,0.316,0.31651,0.31702,0.31753,0.31803,0.31853,0.31903,0.31953,0.32002,0.32051,0.32099,0.32147,0.32195,0.32242,0.32289,0.32335,0.32381,0.32426,0.32471,0.32515,0.32559,0.32602,0.32645,0.32687,0.32728,0.32769,0.32809,0.32848,0.32887,0.32925,0.32962,0.32999,0.33034,0.3307,0.33104,0.33137,0.3317,0.33201,0.33232,0.33262,0.33291,0.33319,0.33347,0.33373,0.33398,0.33423,0.33446,0.33469,0.3349,0.3351,0.3353,0.33548,0.33565,0.33581,0.33596,0.3361,0.33623,0.33635,0.33646,0.33656,0.33664,0.33671,0.33678,0.33683,0.33687,0.3369,0.33691,0.33692,0.33691,0.3369,0.33687,0.33683,0.33678,0.33672,0.33664,0.33656,0.33646,0.33635,0.33624,0.33611,0.33597,0.33582,0.33565,0.33548,0.3353,0.3351,0.3349,0.33469,0.33446,0.33423,0.33399,0.33373,0.33347,0.3332,0.33292,0.33262,0.33232,0.33202,0.3317,0.33137,0.33104,0.3307,0.33035,0.32999,0.32962,0.32925,0.32887,0.32848,0.32809,0.32769,0.32728,0.32687,0.32645,0.32602,0.32559,0.32515,0.32471,0.32426,0.32381,0.32335,0.32289,0.32242,0.32195,0.32147,0.32099,0.32051,0.32002,0.31953,0.31903,0.31854,0.31804,0.31753,0.31703,0.31652,0.316,0.31549,0.31497,0.31446,0.31394,0.31341,0.31289,0.31237,0.31184,0.31131,0.31079,0.31026,0.30973,0.30919,0.30866,0.30813,0.3076,0.30707,0.30654,0.306,0.30547,0.30494,0.30441,0.30388,0.30335,0.30282,0.30229,0.30176,0.30123,0.3007,0.30018,0.29965,0.29912,0.2986,0.29808,0.29755,0.29703,0.29651,0.29599,0.29547,0.29496,0.29444,0.29393,0.29342,0.29291,0.29241,0.2919,0.2914,0.2909,0.2904,0.28991,0.28941,0.28893,0.28844,0.28796,0.28748,0.28701,0.28654,0.28607,0.28562,0.28516,0.28472
0.28421,0.28465,0.28511,0.28556,0.28603,0.2865,0.28697,0.28745,0.28793,0.28842,0.28891,0.2894,0.2899,0.2904,0.2909,0.2914,0.29191,0.29242,0.29293,0.29344,0.29396,0.29447,0.29499,0.29551,0.29603,0.29656,0.29708,0.29761,0.29813,0.29866,0.29919,0.29972,0.30025,0.30078,0.30132,0.30185,0.30238,0.30292,0.30345,0.30398,0.30452,0.30505,0.30559,0.30612,0.30666,0.3072,0.30773,0.30827,0.3088,0.30934,0.30987,0.31041,0.31094,0.31147,0.312,0.31253,0.31306,0.31359,0.31411,0.31463,0.31515,0.31567,0.31619,0.3167,0.31722,0.31773,0.31823,0.31873,0.31923,0.31973,0.32023,0.32071,0.3212,0.32168,0.32216,0.32263,0.3231,0.32356,0.32402,0.32448,0.32492,0.32537,0.3258,0.32624,0.32666,0.32708,0.32749,0.3279,0.3283,0.32869,0.32908,0.32945,0.32982,0.33019,0.33054,0.33089,0.33123,0.33156,0.33188,0.33219,0.3325,0.33279,0.33308,0.33335,0.33362,0.33388,0.33412,0.33436,0.33459,0.33481,0.33501,0.33521,0.3354,0.33557,0.33574,0.33589,0.33603,0.33616,0.33628,0.33639,0.33649,0.33658,0.33665,0.33671,0.33677,0.33681,0.33684,0.33685,0.33686,0.33685,0.33684,0.33681,0.33677,0.33671,0.33665,0.33658,0.33649,0.33639,0.33628,0.33616,0.33603,0.33589,0.33574,0.33557,0.3354,0.33521,0.33502,0.33481,0.33459,0.33436,0.33413,0.33388,0.33362,0.33336,0.33308,0.33279,0.3325,0.3322,0.33188,0.33156,0.33123,0.33089,0.33055,0.33019,0.32983,0.32946,0.32908,0.32869,0.3283,0.3279,0.3275,0.32708,0.32666,0.32624,0.32581,0.32537,0.32493,0.32448,0.32403,0.32357,0.3231,0.32264,0.32216,0.32169,0.3212,0.32072,0.32023,0.31973,0.31924,0.31874,0.31823,0.31773,0.31722,0.31671,0.31619,0.31568,0.31516,0.31464,0.31411,0.31359,0.31306,0.31253,0.312,0.31147,0.31094,0.31041,0.30987,0.30934,0.3088,0.30827,0.30773,0.3072,0.30666,0.30612,0.30559,0.30505,0.30452,0.30398,0.30345,0.30292,0.30238,0.30185,0.30132,0.30079,0.30025,0.29972,0.29919,0.29866,0.29814,0.29761,0.29708,0.29656,0.29603,0.29551,0.29499,0.29447,0.29396,0.29344,0.29293,0.29242,0.29191,0.2914,0.2909,0.2904,0.2899,0.2894,0.28891,0.28842,0.28793,0.28745,0.28697,0.2865,0.28603,0.28556,0.28511,0.28465,0.28421
0.28369,0.28414,0.28459,0.28505,0.28551,0.28598,0.28645,0.28693,0.28742,0.2879,0.2884,0.28889,0.28939,0.28989,0.29039,0.2909,0.29141,0.29192,0.29243,0.29295,0.29347,0.29399,0.29451,0.29503,0.29555,0.29608,0.29661,0.29714,0.29767,0.2982,0.29873,0.29926,0.2998,0.30033,0.30087,0.3014,0.30194,0.30248,0.30302,0.30355,0.30409,0.30463,0.30517,0.30571,0.30625,0.30679,0.30733,0.30787,0.30841,0.30895,0.30949,0.31003,0.31056,0.3111,0.31164,0.31217,0.3127,0.31324,0.31377,0.31429,0.31482,0.31534,0.31587,0.31639,0.3169,0.31742,0.31793,0.31844,0.31894,0.31944,0.31994,0.32044,0.32093,0.32142,0.3219,0.32238,0.32285,0.32332,0.32379,0.32424,0.3247,0.32515,0.32559,0.32603,0.32646,0.32688,0.3273,0.32771,0.32812,0.32851,0.3289,0.32929,0.32966,0.33003,0.33039,0.33074,0.33109,0.33142,0.33175,0.33207,0.33237,0.33267,0.33296,0.33324,0.33351,0.33378,0.33403,0.33427,0.3345,0.33472,0.33493,0.33513,0.33532,0.33549,0.33566,0.33582,0.33596,0.3361,0.33622,0.33633,0.33643,0.33652,0.33659,0.33666,0.33671,0.33675,0.33678,0.3368,0.3368,0.3368,0.33678,0.33675,0.33671,0.33666,0.33659,0.33652,0.33643,0.33633,0.33622,0.3361,0.33596,0.33582,0.33566,0.3355,0.33532,0.33513,0.33493,0.33472,0.3345,0.33427,0.33403,0.33378,0.33352,0.33325,0.33297,0.33268,0.33238,0.33207,0.33175,0.33142,0.33109,0.33075,0.33039,0.33003,0.32967,0.32929,0.32891,0.32852,0.32812,0.32772,0.3273,0.32689,0.32646,0.32603,0.32559,0.32515,0.3247,0.32425,0.32379,0.32333,0.32286,0.32238,0.3219,0.32142,0.32093,0.32044,0.31995,0.31945,0.31895,0.31844,0.31793,0.31742,0.31691,0.31639,0.31587,0.31535,0.31482,0.3143,0.31377,0.31324,0.31271,0.31217,0.31164,0.3111,0.31057,0.31003,0.30949,0.30895,0.30841,0.30787,0.30733,0.30679,0.30625,0.30571,0.30517,0.30463,0.30409,0.30356,0.30302,0.30248,0.30194,0.30141,0.30087,0.30033,0.2998,0.29926,0.29873,0.2982,0.29767,0.29714,0.29661,0.29608,0.29555,0.29503,0.29451,0.29399,0.29347,0.29295,0.29243,0.29192,0.29141,0.2909,0.29039,0.28989,0.28939,0.28889,0.2884,0.2879,0.28742,0.28693,0.28645,0.28598,0.28551,0.28505,0.28459,0.28414,0.28369
